track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SOS,SZA,2022-12-09,201800,87,0.559,0.141,0.551,0.0,0.11,-7.231,0.132,143.008,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Blonde,Frank Ocean,2016-08-20,184516,87,0.545,0.667,0.545,5.48e-05,0.417,-7.362,0.107,159.94,3
0J1YRLYhTG1MBosjidD7OI,Good Good,Good Good,USHER,2023-08-04,247100,62,0.744,0.0388,0.677,0.0,0.106,-4.819,0.108,140.991,4
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,Trip,Jhené Aiko,2017-09-22,276960,77,0.741,0.316,0.61,0.0,0.534,-7.34,0.0511,125.99,4
4WzfrBu4t3LVv1BSKWugbW,Water,TYLA,Tyla,2023-12-01,200255,49,0.673,0.0856,0.722,0.0,0.137,-3.495,0.0755,117.187,4
2Fyjjpg03fn7n5cj0Qm380,Karma,Last Day Of Summer,Summer Walker,2018-10-19,188906,70,0.593,0.345,0.294,2.03e-05,0.287,-10.072,0.0499,113.847,4
2IlT65thKQQw248mhk2PjQ,JACKIE BROWN,WASTELAND,Brent Faiyaz,2022-07-08,169013,73,0.726,0.65,0.353,0.002,0.224,-10.273,0.105,137.66,4
0JXXNGljqupsJaZsgSbMZV,Sure Thing,All I Want Is You,Miguel,2010-11-26,195373,86,0.684,0.0267,0.607,0.000307,0.191,-8.127,0.1,81.001,4
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),While We Wait,Kehlani,2019-02-22,201787,73,0.61,0.367,0.725,0.0,0.154,-5.131,0.15,146.163,4
43PuMrRfbyyuz4QpZ3oAwN,Exchange,T R A P S O U L,Bryson Tiller,2015-10-02,194613,80,0.525,0.107,0.433,0.0,0.135,-10.598,0.185,160.108,4
3GZD6HmiNUhxXYf8Gch723,Lost,channel ORANGE,Frank Ocean,2012-07-10,234093,82,0.913,0.0272,0.603,0.000503,0.167,-4.892,0.226,123.061,4
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,Good Days,SZA,2020-12-25,279204,76,0.436,0.499,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,4
44G2gUVQvNNZ6w3i05tR4n,Sensational (feat. Davido & Lojay),11:11,Chris Brown,2023-11-10,231109,68,0.774,0.101,0.609,0.0,0.117,-7.077,0.126,100.008,4
1wGpEisE7VmhhSazD8hZ5l,ROLE MODEL,WASTELAND,Brent Faiyaz,2022-07-08,194009,70,0.606,0.0285,0.544,4.88e-06,0.152,-7.968,0.0421,90.104,4
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Gemini Rights,Steve Lacy,2022-07-15,232066,81,0.686,0.613,0.494,5.8e-05,0.402,-7.093,0.0355,168.946,4
1IjeGPU5hqHlJpm00zObN7,Coastin’,Coastin’,Victoria Monét,2021-08-05,175319,57,0.807,0.0264,0.481,1.28e-06,0.112,-7.362,0.0713,91.005,4
4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),East Atlanta Love Letter,6LACK,2018-09-14,240341,69,0.61,0.696,0.458,0.000103,0.0852,-11.336,0.36,192.099,4
1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,All I Want Is You,Miguel,2010-11-26,102813,82,0.372,0.856,0.239,0.000175,0.168,-11.314,0.0296,113.451,4
4mYSL3RDHto3rcl7I57ndv,Moment Of Your Life (feat. Coco Jones),Larger Than Life,Brent Faiyaz,2023-10-27,194159,69,0.77,0.684,0.463,0.0,0.0928,-5.856,0.0488,128.017,4
4QhWbupniDd44EDtnh2bFJ,Pyramids,channel ORANGE,Frank Ocean,2012-07-10,592920,77,0.4,0.0118,0.65,7.62e-05,0.791,-6.104,0.0466,107.989,4
3JmmzgSs6VvBa3gQzcijsm,When It Comes To You,When It Comes To You,Fridayy,2023-07-21,168075,56,0.533,0.459,0.492,0.0,0.197,-8.742,0.206,140.555,4
2wSTnntOPRi7aQneobFtU4,Shirt,SOS,SZA,2022-12-09,181840,76,0.848,0.228,0.512,0.00232,0.0879,-7.72,0.102,120.009,4
3JEJwjqLkg2Jbau5922CAb,Her Way,PARTYNEXTDOOR TWO,PARTYNEXTDOOR,2014-07-29,216630,73,0.542,0.0544,0.487,0.000885,0.0872,-9.53,0.0286,111.307,4
5PvVkf1Yuq3XyMqqjPiKPd,Been Away,Fuck The World,Brent Faiyaz,2020-02-07,223629,75,0.602,0.477,0.5,5.69e-05,0.295,-9.377,0.298,132.798,4
3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,Bryson Tiller,2015-10-02,198293,83,0.765,0.223,0.356,0.0,0.0963,-5.556,0.195,96.991,4
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,channel ORANGE,Frank Ocean,2012-07-10,200746,83,0.721,0.409,0.339,0.00153,0.0973,-11.195,0.0532,129.83,4
7g6FlLHxbVqMi1s7S8tDTp,Summer Too Hot,Summer Too Hot,Chris Brown,2023-06-23,188504,56,0.681,0.155,0.71,3.02e-05,0.367,-6.643,0.0574,89.957,4
6sg284TefDkBpFh0317Agp,Needs,BB/ANG3L,Tinashe,2023-09-08,146791,59,0.78,0.0314,0.42,1.48e-05,0.118,-9.218,0.1,99.024,4
3a3dQOO19moXPeTt2PomoT,What You Heard,What You Heard,Sonder,2019-02-22,238242,75,0.429,0.546,0.371,5.71e-06,0.104,-9.017,0.0327,137.134,4
4AtZRwSR8BOTTQg5ihSggt,PRBLMS,FREE 6LACK,6LACK,2016-11-18,246773,67,0.417,0.0307,0.58,1.45e-06,0.179,-4.574,0.207,68.58,5
3MlQPB0wJuopo3NTZGlMpI,Where I Go (feat. H.E.R.),Where I Go (feat. H.E.R.),NxWorries,2022-10-19,201026,51,0.62,0.735,0.396,0.000985,0.0976,-15.498,0.206,87.865,4
3XgGQ1wjo5khvq2UImjyNF,ALL MINE,WASTELAND,Brent Faiyaz,2022-07-08,216062,75,0.617,0.428,0.378,9.16e-05,0.11,-8.54,0.0315,141.967,4
4MbzauKV2ydtZZjLsPcuTF,Spread Thin,Buckles Laboratories Presents: The Intermission,Mariah the Scientist,2022-03-11,202519,70,0.621,0.0553,0.411,0.0,0.0816,-8.261,0.0333,110.113,4
6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,64,0.784,0.0112,0.7,1.76e-05,0.163,-5.289,0.0396,126.015,4
6cEguiQecbXrFlsnMi2ysr,Come and See Me (feat. Drake),PARTYNEXTDOOR 3 (P3),PARTYNEXTDOOR,2016-08-12,235477,71,0.77,0.0511,0.347,2.57e-06,0.087,-10.265,0.0623,84.957,4
0JmnkIqdlnUzPaf8sqBRs3,Moonlight,Red Moon In Venus,Kali Uchis,2023-03-03,187723,79,0.642,0.518,0.706,0.0,0.243,-6.832,0.0507,136.854,4
4pAl7FkDMNBsjykPXo91B3,Needed Me,ANTI (Deluxe),Rihanna,2016-01-28,191600,81,0.697,0.11,0.315,0.0,0.0825,-8.091,0.234,110.872,4
22I3h5AOENlH4CqXJsEbFR,Collide (feat. Tyga),Collide (feat. Tyga),Justine Skye,2014-08-25,260169,69,0.418,0.095,0.31,0.0,0.216,-9.869,0.0625,139.614,4
73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),What It Is (Versions),Doechii,2023-03-17,189824,73,0.74,0.061,0.758,1.44e-06,0.0967,-5.851,0.0921,171.925,4
4AwJSk491AvHk2AAJReGzZ,Let Me Go,Let Me Go,Daniel Caesar,2023-02-10,216524,54,0.591,0.694,0.473,0.00334,0.108,-8.122,0.0708,152.88,4
3W2nknW1nTuuxUSyFCUCS8,John Redcorn,Chasing Summer,SiR,2019-08-30,187893,68,0.734,0.226,0.435,0.00277,0.216,-6.126,0.0869,143.967,4
2CSRrnOEELmhpq8iaAi9cd,Blind,SOS,SZA,2022-12-09,150720,74,0.461,0.911,0.279,0.0,0.205,-11.776,0.0373,114.225,4
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,Starboy,The Weeknd,2016-11-25,260252,78,0.586,0.111,0.525,0.0,0.134,-7.163,0.0616,133.63,4
0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,2015-12-04,238320,73,0.418,0.213,0.724,0.0,0.112,-3.724,0.0964,78.521,5
2QdSb68BzZGMgCbsrFmSLc,Higher,For Broken Ears,Tems,2020-09-25,196204,72,0.609,0.509,0.581,0.0,0.283,-10.854,0.277,102.964,3
5VA4Ispp52EA1sOqzMz3Av,All I Want Is You (feat. J. Cole),All I Want Is You,Miguel,2010-11-26,295920,70,0.776,0.0728,0.603,6.25e-05,0.111,-5.696,0.0343,96.888,4
3MSL42Ay6qoGALjrIacm4L,Mary Jane,Mary Jane,Orion Sun,2024-07-09,207053,55,0.651,0.488,0.317,0.122,0.0697,-10.953,0.0303,89.975,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,MILLION DOLLAR BABY,Tommy Richman,2024-04-26,155151,94,0.852,0.0973,0.697,0.00037,0.0678,-5.52,0.0439,138.029,4
1OimzlKVRx75TZtPZiGAGK,From Scratch,Bird's Eye,Ravyn Lenae,2024-08-09,205773,0,0.677,0.0702,0.593,0.0416,0.125,-10.075,0.0399,96.957,4
4HMop4Re0iucehmF7mgV27,act ii: date @ 8,act ii: date @ 8,4batz,2023-12-15,113684,71,0.741,0.51,0.451,2.01e-05,0.403,-13.117,0.101,136.48,4
5pW040aRDPplY0Zdv06aas,caught by a wind,caught by a wind,DJ Suzy,2024-05-30,185986,41,0.397,0.953,0.0763,0.0465,0.107,-23.359,0.0403,170.153,4
0ZDwhNFZnPx9EIPCcwGUHC,Hell N Back (feat. Summer Walker),Hell N Back (feat. Summer Walker),Bakar,2023-09-21,195147,76,0.64,0.288,0.673,2.15e-06,0.113,-4.519,0.563,209.942,4
2lv0ffO8SjhMwOYSRnf9W9,Teach Me,Teach Me,Jamila Woods,2024-08-09,174612,0,0.745,0.148,0.552,0.00373,0.103,-5.143,0.0476,78.515,4
0vtTKF9vZSaPY81sNHwpz4,Cranes in the Sky - Spotify Singles,Cranes in the Sky (Spotify Singles),Khamari,2024-08-02,268875,47,0.633,0.665,0.391,0.000907,0.107,-3.805,0.0295,97.02,4
0XHFylA18yuwGVCfJfq4dw,Spite,Spite,Omar Apollo,2024-04-05,159213,58,0.735,0.152,0.616,0.0239,0.136,-6.308,0.0853,98.063,4
2Qe9pxPgnUBZMRDvonR0hK,still around,still around,Fousheé,2024-07-30,217871,53,0.651,0.27,0.814,0.00636,0.0834,-7.407,0.0538,151.929,4
4qZLrKsaGkYmVRGUviVPtk,Inwood Hill Park,Since I Have A Lover,6LACK,2023-03-24,189680,58,0.752,0.0279,0.684,0.00995,0.123,-7.248,0.12,95.023,4
29fdAxeFYB5HL59p8xpGuc,Without You,Without You,Brandon,2024-07-31,255705,36,0.644,0.941,0.242,0.00102,0.118,-11.373,0.0407,137.827,4
30uO152on2tYWoE99VaEL5,act iii: on god? (she like),act iii: on god? (she like),4batz,2024-03-01,170440,60,0.625,0.682,0.258,1.18e-06,0.184,-11.11,0.041,149.555,3
0fuglRZh54xvwLKAbnFAKE,want,want,Dua Saleh,2024-07-10,144429,44,0.611,0.161,0.566,4.57e-05,0.104,-6.422,0.0542,167.847,4
23NCkVILmpLFV6HAe4dOCf,XXX,XXX,BLK ODYSSY,2024-05-10,158739,49,0.706,0.0287,0.888,0.000347,0.114,-4.866,0.0962,97.502,4
7oFuhAAM6OK0pdHkD4NsXB,Gold Coast,Gold Coast,Moses Sumney,2024-07-09,220013,49,0.522,0.6,0.509,0.00135,0.598,-9.93,0.223,131.858,5
0nn1kMhCkhQqqZdnKL7Ext,There Goes My Baby,There Goes My Baby,d4vd,2024-07-12,210666,69,0.531,0.852,0.307,8.25e-06,0.157,-8.92,0.0316,118.652,3
30nWLfydBWgDbkV7sG3mPY,The Ranch,The Ranch,Tempest,2024-07-26,141373,36,0.551,0.0105,0.727,9.5e-05,0.653,-5.894,0.131,179.936,4
0YMe6PHRbeDcN7KJdCG0bW,The Dress,Absolutely,Dijon,2021-11-05,184767,63,0.747,0.266,0.531,1.8e-06,0.192,-5.99,0.0477,88.009,4
2xmxsclppT2TcVZmbb18P0,Avalon,Avalon,Bathe,2024-07-10,203226,41,0.624,0.41,0.518,0.00118,0.331,-7.51,0.0668,148.932,4
5tffEKZUyEbyThW6FH9VFS,Dispose of Me,Dispose of Me,Omar Apollo,2024-05-16,217880,59,0.593,0.769,0.337,0.212,0.111,-10.228,0.0427,148.346,3
2KGhXTEvSQ2SlW1sH9nb2h,FLORIDA BABY,Drugs n' Lullabies,Isaiah Falls,2024-07-12,140605,59,0.534,0.446,0.452,0.0,0.15,-10.218,0.209,95.796,4
6ea2h0fftulhGhWEODoU2V,"""Roses""","""Roses""",Jaden,2024-06-21,204666,57,0.44,0.149,0.558,0.0411,0.114,-8.954,0.108,82.026,4
63SFAhNnOER587HfPOq4cO,symptom of life,symptom of life,WILLOW,2024-03-12,189586,52,0.583,0.355,0.835,0.0312,0.0785,-7.16,0.0457,160.049,3
1x26GO8EmT76wbPrhPymcw,PHASE,1-800 FANTASY,BLK ODYSSY,2024-07-19,139798,42,0.638,0.0164,0.822,0.0,0.254,-5.56,0.105,136.808,4
7JHVXlqkoXViFD4giUlzEs,NO EVIL,NO EVIL,SiR,2024-01-26,145267,45,0.686,0.0922,0.54,0.000927,0.114,-5.909,0.0425,119.973,4
3CAws2VaEfaIvOeTcXVpGi,Tempt Me,Tempt Me,Lithe,2024-07-26,130434,62,0.658,0.444,0.237,0.00832,0.109,-13.849,0.0682,184.079,4
1ubTdHUiLRXe9XaHjo6aAX,MUSTARD (WITH 6LACK),MUSTARD (WITH 6LACK),Jordan Ward,2023-08-04,201464,39,0.701,0.329,0.442,2.23e-06,0.59,-7.606,0.0603,118.934,4
7zgEoBci3rKmEkLdsZ8ZKJ,Intergalactic Janet,Intergalactic Janet,Ley Soul,2023-11-09,160440,66,0.766,0.48,0.475,0.00159,0.113,-10.639,0.0342,139.97,4
2BeBl5zIuOINV0v3AYTVTD,Kisses,Luvr,Amindi,2024-07-17,144005,40,0.853,0.121,0.416,0.00117,0.142,-8.753,0.0804,120.0,4
5y6vRQJrzPveBmvysTE4UQ,Satellite Business 2.0,Satellite Business 2.0,Sampha,2024-07-16,293377,61,0.675,0.0773,0.749,0.000211,0.0924,-7.272,0.0489,122.188,4
7tzeZLMnqlke2raEMeDZ9S,These Four Walls,A Brief Nirvana,Khamari,2023-05-26,185666,55,0.602,0.513,0.344,0.0,0.133,-7.89,0.149,137.702,3
3ok8eAQioOTORzkuJ8pHZk,React,React,Bakar,2024-05-03,161034,47,0.595,0.026,0.871,8.58e-06,0.0869,-7.549,0.354,113.196,4
3UgGcXBLByVMxC1SDZwcLO,STANK ROSE,STANK ROSE,BLK ODYSSY,2024-06-26,186346,57,0.65,0.16,0.751,0.0,0.0701,-5.097,0.204,89.808,4
54L1OJ4RopFVYymnXbNvYw,Down,Moth,Fana Hues,2024-06-14,159027,32,0.709,0.188,0.832,0.338,0.362,-3.649,0.0889,139.957,4
613Db7CIngP03SE2pAqTwg,Done With You,God Said No,Omar Apollo,2024-06-28,158093,63,0.454,0.159,0.757,0.000714,0.519,-7.487,0.0948,89.498,4
5CQf5DPpyqKwn2wueBEd2g,Petra,Petra,Weston Estate,2024-06-21,212000,51,0.69,0.29,0.702,0.00302,0.11,-7.507,0.031,120.012,4
5d2sBOqleqxg8noBOvQEYa,nite,"it's not you, it's me... it's love",Chase Shakur,2023-09-01,143773,53,0.807,0.531,0.364,0.00146,0.129,-8.962,0.0704,120.02,4
275KNpBTmpEriHiYRgLM8t,Utopia,N.F.A. DEMOS,ODIE,2024-04-05,208713,45,0.551,0.293,0.549,3.3e-05,0.0534,-8.321,0.0275,89.974,4
1KUAR4EL6XLMwQKjnKhVRn,First Time,Cruzafied,Cruza,2024-06-14,217600,45,0.632,0.272,0.422,0.771,0.105,-11.515,0.0611,149.948,4
6Ey8YJdrWxTFaD66Krb9Pu,Carelessly Doomed (feat. Kota the Friend),Carelessly Doomed (feat. Kota the Friend),Chanel Loren,2024-02-06,189713,40,0.727,0.0877,0.727,1.26e-05,0.174,-4.945,0.054,103.027,4
0PW454qKfnxKnkVF5pcDLX,not enough (with Brent Faiyaz),"it’s not you, it’s me",N3WYRKLA,2024-02-16,305006,40,0.66,0.0106,0.731,0.000517,0.142,-5.24,0.0285,151.988,4
6xoyoWN5fdxLcq84nKlr57,CH3RRY (with N3WYRKLA),CH3RRY (with N3WYRKLA),Timbaland,2024-06-14,177479,46,0.812,0.587,0.746,6.32e-06,0.111,-8.459,0.0521,118.988,4
7hMQeVQwsKzLKAuF6iXS8d,Undecided,Undecided,Christian Kuria,2024-05-14,145226,50,0.463,0.0993,0.77,2.87e-05,0.266,-5.768,0.0361,203.982,4
1UNEuG9DYOWiikf00ayr52,Love Me Not,Love Me Not / Love Is Blind,Ravyn Lenae,2024-05-03,213466,59,0.786,0.293,0.741,0.0,0.132,-6.147,0.0309,113.98,4
2ss03wfWSV9g3DdvDklHH2,AFTER HOURS,AFTER HOURS,Avenoir,2023-10-27,173026,55,0.285,0.949,0.16,0.000346,0.376,-14.875,0.0363,168.512,4
6V9FSNT1V3LceWw9TjlXRg,SCREAM MY NAME,DISTRACTION / SCREAM MY NAME,Montell Fish,2024-07-23,160007,63,0.473,0.609,0.432,0.287,0.163,-9.99,0.0465,120.301,4
1jIu9uVVYaP3x09HLjikQ3,act viii: i hate to be alone,u made me a st4r,4batz,2024-05-03,167730,58,0.354,0.666,0.583,0.0,0.123,-5.318,0.0311,166.79,5
33zlW22yOTjdRB1X7SRdzU,Grey Scale,Grey Scale,Duckwrth,2024-06-14,179160,52,0.807,0.262,0.763,0.311,0.0922,-5.496,0.0464,132.019,4
49aBr2lBFh0LkR84IbsIQz,Colors,Colors,Chenayder,2024-04-25,186666,50,0.811,0.64,0.631,0.0383,0.12,-8.497,0.0512,99.039,4
4WVarJWtCuMLNPsOgLMBOC,YOU DON’T KNOW (feat. Alex Isley),i do this sh*t in my sleep,Ambré,2024-08-09,123820,0,0.398,0.73,0.526,4.65e-05,0.563,-7.407,0.0597,101.775,3
0idhCXzizPkiwfUnhM28ld,KeepHer (feat. Thundercat),Why Lawd?,NxWorries,2024-06-14,254395,60,0.707,0.37,0.484,0.0035,0.12,-8.734,0.184,83.019,4
6dfCnnBrqYANJSU3tpG5pI,To The Moon,I'll Always Come Find You,Blxst,2024-07-19,163695,52,0.653,0.474,0.5,1.66e-05,0.357,-9.81,0.241,141.573,4
4BMH1sCsVtRe0AHY7OKuI3,Solo,Solo,Terrace Martin,2024-07-12,196285,49,0.551,0.751,0.447,0.00174,0.0789,-7.706,0.0583,139.82,4
7G8ikmLayId5II6mKYnz9D,Luv 4 U,Luv 4 U,Xavier Omär,2024-08-02,186493,43,0.515,0.146,0.55,1.9e-06,0.111,-5.635,0.248,179.861,4
3A75RXF6osQ8vLMSMbNJ9r,New Lover,Endless Night,Maeta,2024-06-21,113958,47,0.625,0.413,0.715,0.000775,0.312,-4.856,0.0638,135.997,4
5MIYJvDfPyIeiF2XVUYKM9,Rose,Trouble In Paradise,Chlöe,2024-08-09,175208,17,0.622,0.154,0.663,0.0,0.131,-3.48,0.0547,104.023,4
5j34I5WUnKZVHP14J0Mlcb,sweeeet,"roses are red, tears are blue — A Fountain Baby Extended Play",Amaarae,2024-06-27,111229,61,0.757,0.296,0.465,0.643,0.104,-7.831,0.232,179.965,4
1I08zQMc1sHy2xwd8itedV,Soh-Soh,Sunday At Zuri's,Odeal,2024-07-05,184552,68,0.776,0.0578,0.549,0.0149,0.0868,-14.509,0.0574,95.021,4
4A6hQhA11OwQhvN37bOu5Q,Sugar (feat. Larry June & SHOW N PROVE),INDUSTREETS,Nippa,2024-06-14,179310,41,0.712,0.492,0.5,0.000205,0.16,-6.447,0.0939,86.968,4
3P4nm6VN7ZHA8Xbd4KGkIk,LEMON TREES,LEMON TREES,Dylan Sinclair,2024-06-14,151765,50,0.529,0.732,0.317,4.95e-06,0.18,-10.492,0.361,81.993,4
6mSLCix3O4P8KhXNNQYVAg,LOVE ME OR LOVE ME NOT,Drugs n' Lullabies,Isaiah Falls,2024-07-12,154315,53,0.666,0.512,0.634,0.00246,0.248,-9.019,0.0929,91.018,4
1mh9eHVRdNhzryG43PXdW1,MUTT,MUTT,Leon Thomas,2024-08-09,193333,0,0.635,0.174,0.462,2.26e-05,0.0697,-8.092,0.12,179.949,4
677qOFSBpe68eqAbKu9ggT,Think Different,Algorithm,Lucky Daye,2024-06-28,247526,54,0.696,0.0442,0.632,2.95e-05,0.465,-8.613,0.096,119.906,4
4ZTC6KvnQxloiwmT0Yhypy,Life Will Be,Gold,Cleo Sol,2023-09-29,198200,63,0.557,0.57,0.408,0.0131,0.146,-8.656,0.0792,102.343,4
0YEN61J5AvIRxRalXKQqBM,Sweetness (feat. Leon Thomas),Sweetness (feat. Leon Thomas),Elmiene,2024-05-17,251326,52,0.45,0.757,0.398,0.0,0.088,-8.379,0.0573,141.545,4
7z5mythpa4M2WDXZR2bgtg,Good Love,The R&B You Love,Kenyon Dixon,2023-09-29,263730,25,0.68,0.339,0.485,0.0,0.144,-7.21,0.0465,109.27,3
3rwIujhqyCP3v4mXI7eWN3,guidance,guidance,Jhené Aiko,2024-07-30,215198,62,0.489,0.717,0.479,3.39e-05,0.108,-8.235,0.06,98.942,4
1OimzlKVRx75TZtPZiGAGK,From Scratch,Bird's Eye,Ravyn Lenae,2024-08-09,205773,0,0.677,0.0702,0.593,0.0416,0.125,-10.075,0.0399,96.957,4
4lovbNtAeIxtXWy9bwEsQk,Steps Beach,Bando Stone and The New World,Childish Gambino,2024-07-19,228896,71,0.648,0.622,0.397,6.18e-06,0.476,-10.437,0.0586,99.644,4
0vtTKF9vZSaPY81sNHwpz4,Cranes in the Sky - Spotify Singles,Cranes in the Sky (Spotify Singles),Khamari,2024-08-02,268875,47,0.633,0.665,0.391,0.000907,0.107,-3.805,0.0295,97.02,4
3UgGcXBLByVMxC1SDZwcLO,STANK ROSE,STANK ROSE,BLK ODYSSY,2024-06-26,186346,57,0.65,0.16,0.751,0.0,0.0701,-5.097,0.204,89.808,4
31uxCMxqeSRV7VOW4jFqMK,Hey Girl,Sophcore,Moses Sumney,2024-08-02,215360,49,0.601,0.429,0.328,0.00142,0.32,-8.839,0.0647,150.121,4
2CS4jXoyYcm91tR391ZyNa,Blue,The Pursuit,The 80s,2024-06-21,159946,45,0.377,0.293,0.263,8.27e-05,0.104,-16.867,0.0434,140.269,4
1yhFfvsXLCagHMJuPZllJD,AUCTION,AUCTION,Sasha Keable,2024-06-27,200500,55,0.746,0.306,0.605,0.000189,0.106,-8.505,0.111,117.998,3
19opeo8ALZ3XNBnwI346xv,Waiting On You,Waiting On You,Elaine,2024-08-02,163555,44,0.634,0.599,0.463,0.00132,0.116,-9.136,0.095,134.823,4
25uOlr7jmRQPPAZ57uwL0I,BITTERSWEET (feat. Zacari),CRYBABY,Rae Khalil,2024-08-09,194361,0,0.638,0.00368,0.653,0.000669,0.126,-4.878,0.133,159.808,4
1PhS4L7ug3hnWRHwiA9pc4,Want Me,Trouble In Paradise,Chlöe,2024-08-09,248183,18,0.496,0.528,0.692,0.0,0.0823,-4.93,0.0423,82.493,3
4EBmRDnoPHS8CnumK8tVv8,Lights On,DOPAMINE,Normani,2024-06-14,225520,56,0.487,0.0584,0.625,0.0338,0.113,-6.789,0.0425,174.023,4
5O0EFJLBBQb0byw3t6ycw9,Ground,Ground,Khalid,2024-07-19,182093,70,0.694,0.169,0.776,0.283,0.102,-8.716,0.0609,91.981,4
4q2nRKWOSBH1IFp4EK1n3w,War (feat. Ari Lennox & Jeremih),War (feat. Ari Lennox & Jeremih),Camper,2024-07-12,142799,52,0.536,0.413,0.477,9.89e-06,0.693,-8.135,0.0723,65.298,4
3cuUZnjDwk4cUJCFinYbAC,Free Fall (feat. J. Cole),Born in the Wild,Tems,2024-06-06,192065,72,0.744,0.469,0.529,0.0447,0.105,-6.559,0.0543,92.044,4
5SvKcEK87sdbOyrthx9ZAU,He Loves Us Both (feat. H.E.R.),He Loves Us Both (feat. H.E.R.),Lila Iké,2024-05-16,221700,62,0.629,0.0905,0.74,0.0,0.142,-4.989,0.0529,140.0,4
2qReqmTNGm1hQG3wmar4EC,Stranger - loop,For The Best,Hailey Knox,2024-07-19,135533,41,0.871,0.118,0.39,0.00461,0.091,-4.529,0.108,132.171,4
3cKnHNL40tqnmjXiv4FOlk,Never Be Yours,Never Be Yours,Kali Uchis,2024-06-21,196025,75,0.386,0.598,0.534,0.00206,0.0899,-9.401,0.0385,94.953,4
3vUm8HaXvzoaP8yNNNiiu2,No More Maybes (feat. Bibi Bourelly & India Shawn),No More Maybes (feat. Bibi Bourelly & India Shawn),TAVE,2024-07-12,199439,39,0.783,0.103,0.442,6.28e-05,0.143,-9.51,0.0752,126.004,4
5jSMRqsK70fjBAqZMJ6uCI,On Me,So You Know,Lekan,2024-06-14,223564,39,0.791,0.124,0.651,5.45e-05,0.089,-6.577,0.0808,122.455,4
4Z973kxz9iOlxwTlCDskpl,Nasty,Nasty,RAAHiiM,2024-06-28,179571,42,0.732,0.224,0.305,2.25e-05,0.103,-15.841,0.372,167.967,4
3YnhnUKeJlokCANd3R0fnA,Getting No Sleep,Getting No Sleep,Tinashe,2024-06-28,192000,59,0.778,0.555,0.578,0.00778,0.111,-8.457,0.0685,140.102,4
0IPG2jOqjMz3PAIeh4NhXW,OutTheWay (feat. Rae Khalil),Why Lawd?,NxWorries,2024-06-14,206383,55,0.491,0.348,0.553,0.00145,0.525,-10.127,0.196,69.336,4
5eE5yG2wQW9xGuyPLqXygs,Paper Tigers,Paper Tigers,Fana Hues,2024-04-30,212394,37,0.643,0.02,0.515,0.000902,0.0655,-5.556,0.0346,85.005,4
00cxdB8HetV2MWlkDRNBdX,Space & Time,Space & Time,Amber Mark,2024-05-31,183980,50,0.649,0.539,0.526,0.0122,0.236,-9.726,0.05,89.891,4
7pY0MF6y9pNpzxv7uTCJzD,Make Me Forget,Make Me Forget,Muni Long,2024-05-31,238185,58,0.525,0.431,0.472,0.0,0.112,-7.193,0.122,120.986,3
7u8fLctZzIhiiavPuXXwF7,Nothing On You,Nothing On You,Marie Dahlstrom,2024-02-05,225760,46,0.559,0.131,0.571,1.7e-06,0.103,-5.32,0.0629,78.556,4
1zEG6etKoFYBedD7YQvSpP,Dovetail,Cyan Blue,Charlotte Day Wilson,2024-05-03,218480,42,0.828,0.321,0.368,0.121,0.0956,-6.047,0.033,100.028,3
70KneIyETnRCR0bUwKSjwz,Unbothered,Unbothered,Aqyila,2024-06-14,186705,50,0.645,0.684,0.605,7.22e-05,0.292,-5.865,0.0398,107.988,4
3R6lQqwgK3HitsRD1wqzaS,konnekt,FRANCIS,ESTA.,2024-06-07,160294,40,0.749,0.0515,0.877,2.18e-06,0.222,-5.719,0.0954,137.029,4
1Ox21gx050alMVNZL3XCMJ,Mary,Algorithm,Lucky Daye,2024-06-28,282315,46,0.659,0.0793,0.563,0.000401,0.142,-7.298,0.0759,106.0,4
13emOZj9lqqVJg4JJ7ABBi,Tantrums (feat. James Blake),DOPAMINE,Normani,2024-06-14,190412,54,0.74,0.467,0.593,5.61e-06,0.0914,-5.86,0.0627,113.029,4
